Pn3	6637938	6638552
Pn3	5295970	5298381
Pn3	4666669	4669682
Pn3	3720168	3723234
Pn20	8708116	8708910
Pn20	4372047	4373851
Pn20	3806064	3807694
Pn20	10322903	10323502
Pn9	27834244	27835435
Pn9	31902990	31903889
Pn15	855156	855419
Pn15	312394	312759
Pn15	354263	356514
Pn15	4400368	4410311
Pn15	4940029	4941381
Pn15	524258	524842
Pn5	14962703	14964546
Pn5	9002211	9002933
Pn5	7234220	7237175
Pn5	7125996	7126253
Pn5	6970010	6971018
Pn5	14645007	14645985
Pn5	6409701	6410157
Pn4	13611249	13612497
Pn4	13590895	13591140
Pn4	13472390	13473352
Pn4	12360616	12360861
Pn4	13050744	13052046
Pn4	12962198	12962443
Pn4	9930217	9930462
Pn4	10588433	10593230
Pn9	22736667	22737629
Pn4	14448484	14449446
Pn4	14443990	14446515
Pn4	13815703	13815948
Pn5	2326708	2328807
Pn5	1918678	1920733
Pn5	3640199	3640723
Pn25	15475628	15476147
Pn13	20431765	20432748
Pn13	23918089	23921556
Pn9	2488411	2493401
Pn9	4080683	4081927
Pn9	4402596	4403873
Pn9	4591539	4592166
Pn9	6455028	6458131
Pn9	7626495	7631526
Pn9	10555305	10559030
Pn9	13812701	13813647
Pn9	17587780	17588523
Pn9	20971802	20973085
Pn25	14333780	14334235
Pn26	12535528	12535794
Pn26	11494831	11497922
Pn15	27095853	27096843
Pn15	27307676	27308774
Pn15	27504232	27507097
Pn15	27837882	27839716
Pn20	236437	236943
Pn20	52681	52974
Pn5	10315555	10315980
Pn5	10291422	10292441
Pn5	10046052	10046273
Pn25	6166650	6170255
Pn25	6396858	6397748
Pn7	2002878	2005142
Pn7	1979235	1981547
Pn19	13520304	13521252
Pn19	15097973	15099143
Pn19	16561527	16562769
Pn19	16634947	16635555
Pn19	17672797	17674803
Pn19	21843613	21845489
Pn24	18115291	18118522
Pn19	4730529	4732765
Pn24	17059255	17059566
Pn24	16853462	16853680
Pn24	16850589	16853442
Pn24	13145666	13148681
Pn24	5893049	5908117
Pn24	5725278	5726696
Pn24	4235755	4238957
Pn24	3174439	3175759
Pn24	2859067	2860385
Pn24	2775341	2776808
Pn24	1613166	1613585
Pn24	1415871	1417353
Pn24	769444	769878
Pn16	12473878	12477433
Pn26	14626524	14629627
Pn7	1021638	1023002
Pn7	2942336	2949415
Pn5	6085666	6093446
Pn1	48438733	48439388
Pn5	36635162	36635413
Pn17	4548248	4551370
Pn17	21645077	21646170
Pn17	19580316	19580740
Pn17	19230329	19231192
Pn17	19086337	19087103
Pn17	17979531	17981130
Pn17	17454298	17458935
Pn22	21178480	21178848
Pn22	21144547	21146177
Pn22	21039057	21042389
Pn22	20637032	20639604
Pn17	22273185	22274754
Pn17	22310128	22310580
Pn22	19304473	19304676
Pn22	19273419	19275449
Pn17	22592335	22593126
Pn22	15644314	15644958
Pn22	16564656	16566539
Pn22	2523844	2527462
Pn17	23453444	23457382
Pn17	23458741	23461380
Pn17	25683148	25697880
Pn3	33427896	33428538
Pn2	16914112	16915611
Pn2	13283132	13283653
Pn2	13147491	13149482
Pn2	10676350	10677264
Pn2	25381915	25382271
Pn2	5442058	5446938
Pn2	35933652	35935923
Pn2	21839428	21840105
Pn2	21346439	21347507
Pn2	23187714	23188782
Pn2	22723552	22724229
Pn6	544627	546036
Pn6	32717569	32719950
Pn6	31709309	31714535
Pn6	30431439	30434017
Pn6	30187961	30188403
Pn6	29815037	29816745
Pn6	28328357	28328665
Pn8	7739005	7741368
Pn8	4706952	4708022
Pn8	4235288	4236398
Pn8	3715683	3716087
Pn8	3676018	3679428
Pn8	3306930	3308978
Pn8	2903132	2904469
Pn8	2330045	2331939
Pn8	23398106	23399017
Pn8	1789981	1790786
Pn8	442135	443085
Pn8	24614770	24637340
Pn8	24670335	24681534
Pn8	24765050	24767375
Pn8	26288715	26290145
Pn8	27080009	27080545
Pn8	28492418	28493701
Pn18	15643654	15644034
Pn18	872566	873211
Pn26	3580101	3581307
Pn26	3581784	3584865
Pn26	753160	764238
Pn26	1082709	1084139
Pn26	2945788	2946845
Pn18	22050053	22051010
Pn18	22049485	22049967
